# SPDX-License-Identifier: GPL-3.0-only
# Generated by tools/vietnamese/build_phrase_model.py; do not edit manually.
# format: order<TAB>score<TAB>context word(s)<TAB>candidate
2	910	bạn	bè
2	885	bảo	mật
2	915	chúc	mừng
2	840	chất	lượng
2	995	công	nghệ
2	925	cảm	ơn
2	880	dữ	liệu
2	935	gia	đình
2	830	giao	thông
2	955	giáo	dục
2	865	hôm	nay
2	1000	học	sinh
2	945	kinh	tế
2	900	máy	tính
2	835	môi	trường
2	860	ngày	mai
2	870	người	dùng
2	970	nhân	tạo
2	850	phát	triển
2	895	phần	mềm
2	845	quản	lý
2	960	sinh	viên
2	950	sức	khỏe
2	875	thành	phố
2	980	thông	tin
2	930	thời	gian
2	975	trí	tuệ
2	855	việc	làm
2	990	Việt	Nam
2	920	xin	chào
2	940	xã	hội
2	905	điện	thoại
2	965	đại	học
2	890	ứng	dụng
3	900	bảo	mật	thông
3	925	chúc	mừng	bạn
3	855	chất	lượng	cao
3	995	công	nghệ	thông
3	935	cảm	ơn	bạn
3	895	dữ	liệu	cá
3	940	gia	đình	hạnh
3	845	giao	thông	công
3	960	giáo	dục	và
3	880	hôm	nay	tôi
3	1000	học	sinh	giỏi
3	950	kinh	tế	xã
3	915	máy	tính	bảng
3	850	môi	trường	sống
3	875	ngày	mai	chúng
3	885	người	dùng	cuối
3	975	nhân	tạo	đang
3	865	phát	triển	bền
3	910	phần	mềm	mã
3	860	quản	lý	chất
3	965	sinh	viên	mới
3	955	sức	khỏe	cộng
3	890	thành	phố	lớn
3	985	thông	tin	cá
3	980	trí	tuệ	nhân
3	870	việc	làm	mới
3	990	Việt	Nam	là
3	930	xin	chào	bạn
3	945	xã	hội	hiện
3	920	điện	thoại	thông
3	970	đại	học	quốc
3	905	ứng	dụng	di
